,QQQ,VEU,STC,AlRajhi,BonyanREIT,AlinmaHospitalityREIT
2011-03-20,0.23242850045939226,0.19491419655694728,0.2738892199198606,0.2987680830637999,0.0,0.0
2011-03-21,0.23480062168244284,0.19764215606905136,0.2714499650167939,0.2961072572317119,0.0,0.0
2011-03-22,0.23557439837664804,0.19828097675705694,0.2713962221048297,0.2947484027614651,0.0,0.0
2011-03-23,0.23586835562925115,0.19828441952724343,0.2723731827450776,0.2934740420984278,0.0,0.0
2011-03-24,0.23849337670306386,0.19935196260136934,0.2705957498881036,0.2915589108074632,0.0,0.0
2011-03-25,0.23934084704573125,0.19789646996653856,0.2708884242348626,0.2918742587528675,0.0,0.0
2011-03-27,0.23714518925190994,0.19608101334049624,0.27476034952559103,0.29201344788200273,0.0,0.0
2011-03-28,0.23632688992841727,0.19599042039339384,0.276021696505527,0.2916609931726619,0.0,0.0
2011-03-29,0.23787071912556354,0.1968222147738901,0.2755073564588375,0.2897997096417089,0.0,0.0
2011-03-30,0.2374056034628298,0.19775658443642186,0.2751032508542809,0.2897345612464675,0.0,0.0
2011-03-31,0.23769601662678333,0.19760243294824983,0.2725397219079608,0.23596158920725357,0.0,0.0
2011-04-01,0.23725737112947326,0.19937310428245497,0.27189472496769473,0.23540315867098704,0.0,0.0
2011-04-03,0.23663584911121494,0.19885082430619896,0.27681737204636264,0.231766804630388,0.0,0.0
2011-04-04,0.23584374266750796,0.19956035316191104,0.275397473150632,0.2332671664578424,0.0,0.0
2011-04-05,0.23634974055158955,0.19999287904161042,0.27459001376202774,0.23286449387452163,0.0,0.0
2011-04-06,0.23628316945728337,0.20088578864941484,0.2745472674019064,0.23222970593164455,0.0,0.0
2011-04-07,0.23638270769636555,0.20015115329430797,0.2748549146839113,0.23248993375509647,0.0,0.0
2011-04-08,0.23519943007292074,0.20149264382955606,0.2747755888240892,0.23242283484978377,0.0,0.0
2011-04-10,0.2351983929980659,0.20149175537946803,0.27477437724439363,0.23242181001788842,0.0,0.0
2011-04-11,0.23572991117670763,0.20149740120404086,0.27489661263556886,0.23144288811085892,0.0,0.0
2011-04-12,0.2347851600752439,0.20010278625164404,0.27640155298121993,0.23211016320129146,0.0,0.0
2011-04-13,0.23601713208853056,0.19993658070117076,0.2755058895085368,0.23211903685662363,0.0,0.0
2011-04-14,0.23554727809918277,0.20053302684968052,0.2754418909332491,0.23206511681998676,0.0,0.0
2011-04-15,0.23525714355660884,0.20051897518100928,0.275588301656727,0.23218847068432624,0.0,0.0
2011-04-17,0.23664907670748675,0.20170537489969562,0.27436084742952804,0.2304991523631234,0.0,0.0
2011-04-18,0.23649499837993657,0.1988968312683553,0.27469374242000727,0.23275782028645017,0.0,0.0
2011-04-19,0.23766487121859542,0.20079899841961407,0.2750637398835259,0.22938375048197546,0.0,0.0
2011-04-20,0.24314717258291793,0.2056864248677622,0.26225243862338715,0.23179556783949484,0.0,0.0
2011-04-21,0.24432817776924015,0.20619090165794862,0.2614483342630272,0.23108484870265772,0.0,0.0
2011-04-24,0.24622916563936217,0.20779516362461986,0.25337643808625976,0.23520390486815473,0.0,0.0
2011-04-25,0.24499678519697415,0.20577893688484017,0.25576025257142154,0.2364979449010877,0.0,0.0
2011-04-26,0.24475602303342245,0.2060748350319963,0.257633864168996,0.23494001428593053,0.0,0.0
2011-04-27,0.24451255674109415,0.20627797529838107,0.2591700449282496,0.233877925128041,0.0,0.0
2011-04-28,0.2440940614622445,0.2067976386650138,0.2591202217677051,0.23383296415496754,0.0,0.0
2011-04-29,0.26984264313476186,0.22319394449635338,0.26787449884138065,0.2390889135275041,0.0,0.0
2011-05-02,0.2710245353789776,0.2240713520713899,0.2658772981796353,0.23902681436999731,0.0,0.0
2011-05-03,0.2711760986767535,0.22274840246980207,0.26655678899646446,0.2395187098569801,0.0,0.0
2011-05-04,0.27156867131812934,0.22084456853518286,0.2673527906969503,0.2402339694497375,0.0,0.0
2011-05-05,0.27155262428152527,0.21810393231229103,0.2688047729399088,0.241538670466275,0.0,0.0
2011-05-06,0.27193521954809774,0.21866286789037578,0.26830885594874526,0.24109305661278124,0.0,0.0
2011-05-08,0.27301073352654476,0.21952768772273967,0.2693700275233341,0.23809155122738138,0.0,0.0
2011-05-09,0.27327716706732114,0.21983688945989005,0.26787787949897107,0.23900806397381769,0.0,0.0
2011-05-10,0.27401998930912247,0.2205298114251046,0.26781683477143553,0.2376333644943375,0.0,0.0
2011-05-11,0.27370518046230535,0.21773073350801747,0.26946675260341363,0.23909733342626355,0.0,0.0
2011-05-12,0.27469524695377107,0.2179231292598267,0.2688402155168903,0.23854140826951198,0.0,0.0
2011-05-13,0.27326182975360047,0.21595545109964734,0.2706423131231191,0.24014040602363307,0.0,0.0
2011-05-15,0.274118512439921,0.2166324768523492,0.2707408372397513,0.23850817346797834,0.0,0.0
2011-05-16,0.2709735323407704,0.21747149094124923,0.270834903380542,0.24072007333743822,0.0,0.0
2011-05-17,0.27137944240455847,0.21772339445382777,0.2704866341142734,0.2404105290273403,0.0,0.0
2011-05-18,0.2723024495679951,0.21855263548518483,0.2699117636320357,0.2392331513147844,0.0,0.0
2011-05-19,0.27266621018003784,0.21899766283075617,0.2694830028261524,0.2388531241630536,0.0,0.0
2011-05-20,0.27194358851130157,0.2172059682312396,0.27081591123468224,0.24003453202277653,0.0,0.0
2011-05-22,0.27026821956905955,0.2158678225693532,0.27213805292996085,0.2417259049316263,0.0,0.0
2011-05-23,0.26918501971241793,0.2137255708099848,0.27433927132745956,0.24275013815013768,0.0,0.0
2011-05-24,0.2674138981932071,0.21496533809373178,0.27497581354119044,0.24264495017187074,0.0,0.0
2011-05-25,0.2680561081841191,0.21584436886392433,0.27381409184560657,0.24228543110635006,0.0,0.0
2011-05-26,0.26875170102655277,0.21697907716612602,0.27284303447501296,0.2414261873323082,0.0,0.0
2011-05-27,0.26930799556751006,0.21796045975371584,0.27202722735297447,0.2407043173257996,0.0,0.0
2011-05-29,0.26890498826234793,0.21763429172691018,0.2731166058718619,0.24034411413887996,0.0,0.0
2011-05-30,0.26952210644456187,0.2181337472385606,0.27224350013057164,0.24010064618630583,0.0,0.0
2011-05-31,0.2689005406878294,0.2186211880242291,0.2665271265161191,0.24295376533150093,0.0,0.0
2011-06-01,0.26430893826144586,0.21504475594916472,0.27351684011101346,0.24411749237850197,0.0,0.0
2011-06-02,0.2644637069750526,0.21567746906642263,0.2731030194770238,0.24374815184567394,0.0,0.0
2011-06-03,0.2615164518616794,0.2165724577817031,0.2741810339684074,0.24471029441165792,0.0,0.0
2011-06-05,0.26546764710324644,0.21984460398340422,0.26814983695456246,0.2434722841614971,0.0,0.0
2011-06-06,0.2640315877081767,0.21747300971472788,0.2696231109389716,0.2457979107459749,0.0,0.0
2011-06-07,0.26424068090213065,0.21986493291189246,0.2688591290559051,0.24395268429515507,0.0,0.0
2011-06-08,0.2647186699544147,0.21924163756532475,0.26760451298445403,0.24532448504624219,0.0,0.0
2011-06-09,0.26448660865364015,0.22085511484814216,0.2668880208264534,0.24466764608735894,0.0,0.0
2011-06-10,0.2627979078715548,0.21787426948783054,0.26930939501283013,0.24688742320827628,0.0,0.0
2011-06-12,0.2634357504623793,0.21840307692640437,0.2692193515438025,0.24580297067111903,0.0,0.0
2011-06-13,0.26193367039239024,0.21729316494151218,0.2699025887038294,0.24774937766666782,0.0,0.0
2011-06-14,0.26403872594043387,0.22004484213986153,0.2678942729145679,0.24491543090618398,0.0,0.0
2011-06-15,0.2619782809275093,0.2162307138437058,0.27094457001501443,0.24770408637320834,0.0,0.0
2011-06-16,0.2616106468850215,0.21530716855274765,0.2716148976996073,0.24831691617331672,0.0,0.0
2011-06-17,0.2605534313450153,0.21684115100567797,0.27136720396630176,0.24809046856484313,0.0,0.0
2011-06-19,0.262744716673777,0.21866481086084738,0.27289765993137527,0.2425183450594927,0.0,0.0
2011-06-20,0.264669688710908,0.21875816619594365,0.2712133457263182,0.24217738344274822,0.0,0.0
2011-06-21,0.26627655895804847,0.22008665636512276,0.2686131134040985,0.24188991962738174,0.0,0.0
2011-06-22,0.2656492536413964,0.21902940076300362,0.269935324777192,0.24223659623058094,0.0,0.0
2011-06-23,0.2678852050002727,0.21724475570900775,0.2696987922431535,0.24202433488245778,0.0,0.0
2011-06-24,0.2649273681892487,0.2168985073699579,0.27142940498419305,0.24357736518750847,0.0,0.0
2011-06-26,0.2642805747528239,0.21636897155077814,0.2715147022061786,0.2446758816982957,0.0,0.0
2011-06-27,0.2671031438715059,0.2170087074925114,0.26934942850742405,0.24339514342895344,0.0,0.0
2011-06-28,0.26832310573270907,0.2178708684747244,0.2680956076955591,0.24259842197607406,0.0,0.0
2011-06-29,0.2680730153934065,0.2198671746298994,0.2667515369940138,0.24221163521523392,0.0,0.0
2011-06-30,0.26610362637315627,0.22067874746255306,0.2688890092884374,0.24432861687585322,0.0,0.0
2011-07-01,0.26841988087150626,0.2215832171833304,0.26720158216138234,0.24279531978378097,0.0,0.0
2011-07-03,0.2664776192364648,0.21997986135027175,0.2667257243988438,0.24681679501441975,0.0,0.0
2011-07-04,0.2671133153031449,0.22050463462395187,0.26663138042400575,0.24575066964889752,0.0,0.0
2011-07-05,0.2682134905845497,0.21912774367748158,0.26712549516117345,0.24553327057679525,0.0,0.0
2011-07-06,0.26934467007496965,0.2182404218901491,0.2666484789225946,0.24576642911228672,0.0,0.0
2011-07-07,0.27146228283771834,0.2190743340601289,0.26511257584586245,0.2443508072562903,0.0,0.0
2011-07-08,0.2716377801987568,0.21718762904949693,0.26600304743388614,0.24517154331786017,0.0,0.0
2011-07-10,0.2709405671480778,0.21663017327398393,0.26459345513946464,0.24783580443847367,0.0,0.0
2011-07-11,0.269187484743113,0.21293783614643683,0.26626353149054244,0.2516111476199077,0.0,0.0
2011-07-12,0.26970618750416847,0.21368847948853475,0.26510439522434587,0.2515009377829508,0.0,0.0
2011-07-13,0.2690928518566908,0.21550275525219648,0.2663537779607603,0.24905061493035235,0.0,0.0
2011-07-14,0.26730265157709426,0.21471345179915896,0.26768682939363037,0.2502970672301165,0.0,0.0
2011-07-15,0.26959003718974456,0.21485670640018842,0.26643070854424183,0.24912254786582527,0.0,0.0
2011-07-17,0.2699885934971044,0.2151743460889804,0.26534621495151517,0.24949084546240008,0.0,0.0
2011-07-18,0.2704274286452151,0.21364974274068085,0.2672093756132749,0.24871345300082914,0.0,0.0
2011-07-19,0.273545042516853,0.2143926221392071,0.26353714829123004,0.2485251870527099,0.0,0.0
2011-07-20,0.2712931056205191,0.21542574009929433,0.26321589424078423,0.2500652600394024,0.0,0.0
2011-07-21,0.2715218726507094,0.21816039929504144,0.261696218566795,0.24862150948745418,0.0,0.0
2011-07-22,0.27344238855522107,0.21789050303783453,0.26084976370887986,0.2478173446980645,0.0,0.0
2011-07-24,0.27410048382543345,0.21841490128578372,0.2607492476223231,0.24673536726645973,0.0,0.0
2011-07-25,0.2750376406773233,0.21797888625740622,0.26143645365160756,0.24554701941366278,0.0,0.0
2011-07-26,0.27450282378862506,0.21836321689547925,0.26100071849647616,0.24613324081941965,0.0,0.0
2011-07-27,0.27122157768878685,0.21623964713229768,0.26545671117167036,0.2470820640072452,0.0,0.0
2011-07-28,0.27167002290773445,0.21582596169947252,0.26543870820496424,0.24706530718782868,0.0,0.0
2011-07-29,0.27107147610042914,0.21587839086899205,0.26572155625287813,0.24732857677770087,0.0,0.0
2011-07-31,0.26346735627894374,0.21921108106697318,0.2699932019994671,0.24524494254541573,0.0,0.0
2011-08-01,0.2621273725426125,0.2175390728363887,0.2714097603699078,0.2468411144451173,0.0,0.0
2011-08-02,0.2591651277010642,0.21467406501938904,0.2745275478791862,0.24952052184276338,0.0,0.0
2011-08-03,0.2612640784109302,0.21499445259219782,0.2733435297740066,0.2482881708063142,0.0,0.0
2011-08-04,0.2558368319227115,0.2063067320729909,0.2807101191930572,0.254979520016041,0.0,0.0
2011-08-05,0.25410311375395384,0.2083109074682435,0.28056887731177466,0.25485122472266464,0.0,0.0
2011-08-07,0.25891619179632336,0.21225661533427262,0.2777616144907919,0.2488585033888009,0.0,0.0
2011-08-08,0.2524937599075368,0.20326031822758464,0.28653411537883317,0.2554214530039762,0.0,0.0
2011-08-09,0.25964315445307695,0.21159372486886277,0.27778312153190043,0.24873298505674182,0.0,0.0
2011-08-10,0.25348572555541166,0.20396470111068102,0.2861327083656962,0.2541293605688675,0.0,0.0
2011-08-11,0.2592928791189307,0.20913976925901653,0.28034075240122547,0.24898522282208177,0.0,0.0
2011-08-12,0.2603469539847738,0.21060723627484895,0.27901083608733834,0.24780405487945606,0.0,0.0
2011-08-14,0.2585095406314166,0.20912086379258174,0.2786713575690771,0.25148288998945484,0.0,0.0
2011-08-15,0.2596560351778727,0.21159345136754376,0.2758394329320304,0.25071807307489113,0.0,0.0
2011-08-16,0.25939403779758036,0.21031856190786571,0.275475082359423,0.2526026526143859,0.0,0.0
2011-08-17,0.25742644424536165,0.21154305911215138,0.27664061171916793,0.2521837109753025,0.0,0.0
2011-08-18,0.25049959105970826,0.2060847990194385,0.2830925504587781,0.2580652547017599,0.0,0.0
2011-08-19,0.24788360263735287,0.20448696099078614,0.2852876516612396,0.2600662941144584,0.0,0.0
2011-08-21,0.25018419002585013,0.20638478770688315,0.28709105004142815,0.2540431825091494,0.0,0.0
2011-08-22,0.2501792216976463,0.20732188307282262,0.28521484845685074,0.2549953568998672,0.0,0.0
2011-08-23,0.2555106039220926,0.2097095771278919,0.2805844939018525,0.25195023635150815,0.0,0.0
2011-08-24,0.255902284802971,0.2082038817942354,0.2796479052707605,0.2540147196506278,0.0,0.0
2011-08-25,0.2538994748610362,0.2055784277692358,0.2820630009221155,0.25620844194657855,0.0,0.0
2011-08-26,0.25791063174446505,0.20646235789949183,0.27950848488002256,0.2538880788612659,0.0,0.0
2011-08-28,0.2579105865380218,0.2064623217108756,0.2795084358879187,0.25388803435989366,0.0,0.0
2011-08-29,0.26181406069316504,0.20918783027835522,0.27604911687584127,0.25074580467580526,0.0,0.0
2011-08-30,0.2632734376774266,0.20826331902736264,0.27576991557649727,0.2504921956251303,0.0,0.0
2011-08-31,0.2416001127357121,0.20293033478122272,0.29561688735546454,0.2598526651276007,0.0,0.0
2011-09-01,0.24030585362006987,0.20213708116438864,0.2967278465674158,0.2608292186481256,0.0,0.0
2011-09-02,0.23718852123178522,0.1992662542503244,0.29991470173532897,0.2636305227825614,0.0,0.0
2011-09-04,0.23653346928358246,0.198715933571314,0.2999635567605651,0.26478704038453843,0.0,0.0
2011-09-05,0.23739730283190086,0.19944165534981848,0.2992984622645905,0.2638625795536902,0.0,0.0
2011-09-06,0.23897851054773975,0.19611947595134563,0.3012354755606522,0.2636665379402623,0.0,0.0
2011-09-07,0.24160129467436584,0.19865657653010807,0.2978907216364477,0.26185140715907834,0.0,0.0
2011-09-08,0.2416177243112324,0.19602917816258078,0.2992802603531785,0.2630728371730083,0.0,0.0
2011-09-09,0.2391953099418756,0.19142253954508512,0.3030210716285064,0.2663610788845329,0.0,0.0
2011-09-11,0.23828534025676182,0.19069431160417838,0.30186828987371517,0.26915205826534466,0.0,0.0
2011-09-12,0.2423899344608049,0.19064158362661807,0.3014130860515286,0.2655553958610485,0.0,0.0
2011-09-13,0.2442513838765868,0.19101290720638572,0.29972112311794274,0.2650145857990847,0.0,0.0
2011-09-14,0.24672507935111188,0.1918032808840098,0.2984908422088251,0.26298079755605325,0.0,0.0
2011-09-15,0.24849338929484796,0.19426474193891027,0.29624220163944176,0.2609996671268,0.0,0.0
2011-09-16,0.2502815459685892,0.19356443934972842,0.29566387415341516,0.2604901405282672,0.0,0.0
2011-09-18,0.24914662605237262,0.1926867072882648,0.296059454736477,0.2621072119228856,0.0,0.0
2011-09-19,0.2511769854909829,0.18912654710266585,0.2983666982349116,0.26132976917143974,0.0,0.0
2011-09-20,0.24968459589537495,0.1887907284927105,0.2996567552767811,0.26186792033513345,0.0,0.0
2011-09-21,0.24806128359652604,0.18507573928067936,0.3020936320107637,0.2647693451120309,0.0,0.0
2011-09-22,0.24396023897038702,0.17981972675907346,0.30708021164777227,0.2691398226227673,0.0,0.0
2011-09-23,0.24547801122113583,0.1808203912333271,0.305738081842247,0.26796351570329013,0.0,0.0
2011-09-25,0.24639183327939007,0.18149351735680022,0.3050816324910196,0.26703301687279,0.0,0.0
2011-09-26,0.2478230421682521,0.18424880199321045,0.30243280979250864,0.26549534604602887,0.0,0.0
2011-09-27,0.24816157449972942,0.18715727891286355,0.30061116799555065,0.2640699785918564,0.0,0.0
2011-09-28,0.24658901473260322,0.18482838916869243,0.303198155853318,0.26538444024538627,0.0,0.0
2011-09-29,0.24356601478076953,0.18804669727592013,0.3030940072688469,0.26529328067446334,0.0,0.0
2011-09-30,0.23816915416882403,0.18607505448779693,0.3020305270314641,0.2633928502628104,0.0,0.0
2011-10-02,0.2375359524111992,0.18558035125066702,0.3038853542277642,0.2626925882313384,0.0,0.0
2011-10-03,0.23533575254230293,0.18369492016954275,0.3072164704870326,0.26327220412863656,0.0,0.0
2011-10-04,0.23954274957374347,0.18574473116087564,0.30551854850298327,0.2587397678379457,0.0,0.0
2011-10-05,0.24246262214798714,0.18670853767749132,0.3032750149081335,0.2572362673249679,0.0,0.0
2011-10-06,0.2443008016417638,0.19005222870989621,0.3005215178618806,0.2549007656599759,0.0,0.0
2011-10-07,0.24344844660838752,0.18912420532666974,0.3014669835360236,0.25570270465575534,0.0,0.0
2011-10-09,0.24082615198934632,0.18708706196893726,0.30432360073199033,0.2576152179701431,0.0,0.0
2011-10-10,0.2431177114533928,0.19014859871345272,0.3054579875916218,0.251372855612023,0.0,0.0
2011-10-11,0.24588878145932855,0.19009353486909755,0.30429095742748197,0.24977780357183288,0.0,0.0
2011-10-12,0.24542345459163098,0.19265279435837512,0.30306157340826073,0.24898043162326647,0.0,0.0
2011-10-13,0.24724543513283234,0.19181186376361115,0.30253204698583774,0.24854539884848045,0.0,0.0
2011-10-14,0.24989637308501553,0.19347532163796155,0.3002047580573343,0.24663341312421233,0.0,0.0
2011-10-16,0.2486123791914111,0.19248122505112641,0.30200860709220395,0.24715719190615612,0.0,0.0
2011-10-17,0.24688910406319028,0.18935700814049883,0.30462756287469445,0.24930048763258925,0.0,0.0
2011-10-18,0.24802083343203246,0.1908404379064221,0.3031145314236688,0.24827340431191702,0.0,0.0
2011-10-19,0.2459580242395733,0.1892699670728112,0.30566660611625546,0.24924450103183457,0.0,0.0
2011-10-20,0.24512225392695022,0.18923910888603393,0.3061352238209113,0.24962661796457927,0.0,0.0
2011-10-21,0.24626513298174135,0.19249964001195716,0.3037515911715679,0.24768297309647475,0.0,0.0
2011-10-23,0.24982368003959757,0.19528127222805217,0.29277632256169944,0.25217566090986643,0.0,0.0
2011-10-24,0.2536552714423677,0.19791678430773937,0.2895206313129628,0.24901637109006486,0.0,0.0
2011-10-25,0.2502113554337792,0.1961872415757245,0.2921718985352143,0.25147639232829494,0.0,0.0
2011-10-26,0.24941116059293592,0.1989353622128593,0.2907407805376165,0.2509785094762651,0.0,0.0
2011-10-27,0.2518522086736904,0.20604996744709006,0.2857042109136326,0.24663075084824088,0.0,0.0
2011-10-28,0.2525634739823187,0.20463708285611226,0.2860735835525922,0.2469496073712095,0.0,0.0
2011-10-30,0.25295779389934325,0.20495657670951725,0.2831593233623558,0.24913402095050227,0.0,0.0
2011-10-31,0.23650725652460555,0.1912654706195819,0.29903453746041236,0.27319273539540023,0.0,0.0
2011-11-01,0.23517552980841527,0.18907976198995619,0.2998541577348971,0.27589055046673144,0.0,0.0
2011-11-02,0.23401811416344342,0.18932980791848256,0.29944858764535603,0.2772034902727179,0.0,0.0
2011-11-03,0.23666510223492762,0.1920045652366364,0.29668506835572006,0.27464526417271595,0.0,0.0
2011-11-04,0.2362226774879286,0.19055513473633723,0.2976674863570185,0.27555470141871563,0.0,0.0
2011-11-06,0.23669191803091638,0.19093365976129956,0.29825878290150504,0.27411563930627897,0.0,0.0
2011-11-07,0.23769706119836606,0.1915464451918612,0.2974156959365023,0.27334079767327046,0.0,0.0
2011-11-08,0.23934318642948438,0.19248754175711197,0.2960675196481475,0.2721017521652561,0.0,0.0
2011-11-09,0.23521210267647363,0.1860797518128831,0.3015592249377844,0.2771489205728588,0.0,0.0
2011-11-10,0.23421503263766635,0.18722474717303303,0.300439463305092,0.2781207568842085,0.0,0.0
2011-11-11,0.23656758518644055,0.18986936235132534,0.2978444933476447,0.2757185591145895,0.0,0.0
2011-11-13,0.2370377908606702,0.19024674985971793,0.2984364940255894,0.27427896525402246,0.0,0.0
2011-11-14,0.23707691571229572,0.18842551711714062,0.29945564715058964,0.27504192001997413,0.0,0.0
2011-11-15,0.23866503379384257,0.18746553384171402,0.2990378182539771,0.2748316141104663,0.0,0.0
2011-11-16,0.23695040925034985,0.18564462087664219,0.30097112468703213,0.27643384518597597,0.0,0.0
2011-11-17,0.23329054979102756,0.18457844940056733,0.30343455836036026,0.278696442448045,0.0,0.0
2011-11-18,0.23188940720031678,0.18498474629813544,0.30395311958303395,0.27917272691851397,0.0,0.0
2011-11-20,0.23212506482675516,0.18517273705962053,0.3042620119622688,0.2784401861513556,0.0,0.0
2011-11-21,0.23006950489349312,0.18214922372707842,0.30745024828469936,0.280331023094729,0.0,0.0
2011-11-22,0.23166780774909698,0.18244001829346032,0.3076372891763472,0.2782548847810956,0.0,0.0
2011-11-23,0.22904727150450815,0.17936030377863366,0.31117770097062886,0.2804147237462293,0.0,0.0
2011-11-24,0.2285707108048423,0.17898712285707288,0.3105302579257024,0.2819119084123824,0.0,0.0
2011-11-25,0.22734946066417097,0.17880457434503244,0.3112660630092547,0.28257990198154176,0.0,0.0
2011-11-27,0.2282534870367428,0.1795155681176685,0.310621244213644,0.2816097006319447,0.0,0.0
2011-11-28,0.2317078220524709,0.18341345698772152,0.30656585637298933,0.2783128645868182,0.0,0.0
2011-11-29,0.23049405721385205,0.18405351530224826,0.3068665662903829,0.2785858611935168,0.0,0.0
2011-11-30,0.22868350706211807,0.18517890320757638,0.3044676734494969,0.28166991628080873,0.0,0.0
2011-12-01,0.23027603762523394,0.18355862646559531,0.304482086131219,0.28168324977795167,0.0,0.0
2011-12-02,0.22971551517304376,0.18389351278521543,0.3045992922437998,0.28179167979794095,0.0,0.0
2011-12-04,0.22858304688083353,0.1829869411406509,0.3049236128529996,0.28350639912551595,0.0,0.0
2011-12-05,0.2298881739925918,0.18461093405003606,0.3024347746025235,0.28306611735484866,0.0,0.0
2011-12-06,0.2294648082727976,0.1835653941603278,0.30363300009194283,0.2833367974749318,0.0,0.0
2011-12-07,0.22950315249357411,0.18433814173859228,0.302774561909819,0.2833841438580145,0.0,0.0
2011-12-08,0.2278052987940382,0.1804195047049153,0.3056757054132521,0.28609949108779437,0.0,0.0
2011-12-09,0.2296782174876631,0.1830986774553597,0.30332436698018034,0.28389873807679683,0.0,0.0
2011-12-11,0.22946921071619372,0.1829320579828914,0.30395834057337345,0.2836403907275413,0.0,0.0
2011-12-12,0.22866137999295927,0.1791616494735623,0.3063266132154825,0.2858503573179959,0.0,0.0
2011-12-13,0.22774679002530687,0.177857292658114,0.30757015629503837,0.28682576102154084,0.0,0.0
2011-12-14,0.22527521995349647,0.17653231645339743,0.30998250168603936,0.28820996190706677,0.0,0.0
2011-12-15,0.22468778557039115,0.17704469227512154,0.31002139692803243,0.2882461252264548,0.0,0.0
2011-12-16,0.22555354113509604,0.1769500056158067,0.30962183009492755,0.28787462315416973,0.0,0.0
2011-12-19,0.22434064097393863,0.17546812478063525,0.31101826185490067,0.28917297239052536,0.0,0.0
2011-12-20,0.22816484959158562,0.17910689299864913,0.3081343372274303,0.28459392018233504,0.0,0.0
2011-12-21,0.2254753228375458,0.17923868601722076,0.30892069256716387,0.2863652985780696,0.0,0.0
2011-12-22,0.22602458635836134,0.18020582945586802,0.3070555731202721,0.28671401106549854,0.0,0.0
2011-12-23,0.22729431431926056,0.18071137152363922,0.30613752920119175,0.28585678495590855,0.0,0.0
2011-12-25,0.22605487337964691,0.17972594840475942,0.3099211766511739,0.2842980015644198,0.0,0.0
2011-12-26,0.22582224000005915,0.17954099218527197,0.30960223634410483,0.2850345314705641,0.0,0.0
2011-12-27,0.22741746712783759,0.17882477626342272,0.30880892229491935,0.28494883431382034,0.0,0.0
2011-12-28,0.22554902459670803,0.17661379174088154,0.3098530117647098,0.28798417189770054,0.0,0.0
2011-12-29,0.22621927293127653,0.17845075901347093,0.3085535470805927,0.28677642097465983,0.0,0.0
2011-12-30,0.22552644704908617,0.1792731778640063,0.30849004335105623,0.276620995698305,0.0,0.0
2012-01-01,0.2261629442271849,0.17977913569428414,0.3075354609620714,0.2764038531117265,0.0,0.0
2012-01-02,0.22575071875387398,0.17945145363497847,0.30879681707466017,0.2759000539170207,0.0,0.0
2012-01-03,0.2280172959290064,0.18250952078657104,0.30603205219678575,0.2734298251559224,0.0,0.0
2012-01-04,0.22885242208901915,0.1819154742897336,0.3049604054429606,0.27426514347777586,0.0,0.0
2012-01-05,0.23077611643770654,0.179885523812432,0.30501499184261105,0.27431423557781526,0.0,0.0
